asset,date,open,high,low,close,volume
GOOGL,2015-07-27,140.39,142.92,137.92,140.40,3152784
GOOGL,2015-07-28,140.40,145.96,140.06,143.38,4294795
GOOGL,2015-07-29,143.38,145.50,139.99,142.39,2911243
GOOGL,2015-07-30,142.39,146.98,141.28,145.15,4183791
GOOGL,2015-07-31,145.15,149.97,143.15,147.40,4263520
GOOGL,2015-08-01,147.40,151.23,146.58,149.48,3416610
GOOGL,2015-08-02,149.48,153.65,147.45,152.73,3056717
GOOGL,2015-08-03,152.73,154.46,149.32,152.15,4986178
GOOGL,2015-08-04,152.15,154.71,151.87,153.00,1352354
GOOGL,2015-08-05,153.00,158.26,150.06,156.60,1528152
GOOGL,2015-08-06,156.60,159.99,156.05,157.96,3304419
GOOGL,2015-08-07,157.96,158.96,155.58,158.11,3515868
GOOGL,2015-08-08,158.11,158.70,156.81,158.56,3859544
GOOGL,2015-08-09,158.56,160.62,156.25,158.49,3411057
GOOGL,2015-08-10,158.49,168.14,157.15,166.64,3422711
GOOGL,2015-08-11,166.64,170.29,166.42,167.32,3430461
GOOGL,2015-08-12,167.32,171.01,164.64,169.89,3812305
GOOGL,2015-08-13,169.89,173.94,169.56,170.76,3531521
GOOGL,2015-08-14,170.76,173.12,166.93,168.59,4751139
GOOGL,2015-08-15,168.59,173.63,167.44,170.98,3408220
GOOGL,2015-08-16,170.98,175.96,169.84,172.54,3158584
GOOGL,2015-08-17,172.54,173.49,170.76,171.74,3665965
GOOGL,2015-08-18,171.74,177.84,169.92,175.13,4732039
GOOGL,2015-08-19,175.13,177.83,172.66,175.40,4119878
GOOGL,2015-08-20,175.40,178.54,169.84,172.15,2239486
GOOGL,2015-08-21,172.15,174.33,169.96,170.29,3217419
GOOGL,2015-08-22,170.29,170.90,168.03,169.65,1090834
GOOGL,2015-08-23,169.65,171.14,166.02,167.41,4555402
GOOGL,2015-08-24,167.41,175.32,167.27,172.69,4939056
GOOGL,2015-08-25,172.69,184.63,172.57,183.84,1445140
GOOGL,2015-08-26,183.84,185.06,179.66,182.50,4012658
GOOGL,2015-08-27,182.50,183.02,180.58,180.78,4500224
GOOGL,2015-08-28,180.78,183.87,177.86,179.49,1170107
GOOGL,2015-08-29,179.49,182.06,179.10,180.91,4944722
GOOGL,2015-08-30,180.91,181.68,177.13,179.38,4771447
GOOGL,2015-08-31,179.38,180.18,177.46,177.55,3289686
GOOGL,2015-09-01,177.55,178.49,166.93,169.47,1933620
GOOGL,2015-09-02,169.47,173.88,169.43,170.97,1460621
GOOGL,2015-09-03,170.97,172.29,164.37,166.01,1923944
GOOGL,2015-09-04,166.01,172.27,165.75,171.08,3707614
GOOGL,2015-09-05,171.08,174.65,167.72,173.79,1100142
GOOGL,2015-09-06,173.79,176.48,172.85,173.04,4725642
GOOGL,2015-09-07,173.04,173.23,167.90,170.52,3858408
GOOGL,2015-09-08,170.52,173.68,167.17,170.50,1730270
GOOGL,2015-09-09,170.50,174.29,168.45,171.05,4340457
GOOGL,2015-09-10,171.05,174.08,170.60,172.34,4850274
GOOGL,2015-09-11,172.34,174.64,166.84,170.24,3049390
GOOGL,2015-09-12,170.24,173.70,167.86,172.64,1392342
GOOGL,2015-09-13,172.64,173.58,168.02,171.36,2456474
GOOGL,2015-09-14,171.36,173.14,165.55,167.06,3564245
GOOGL,2015-09-15,167.06,167.41,164.93,167.24,2353693
GOOGL,2015-09-16,167.24,172.99,164.26,169.80,4816558
GOOGL,2015-09-17,169.80,172.51,166.63,168.12,1308160
GOOGL,2015-09-18,168.12,169.22,161.86,164.43,1258594
GOOGL,2015-09-19,164.43,169.06,162.00,167.62,2283775
GOOGL,2015-09-20,167.62,170.17,165.39,167.17,4939551
GOOGL,2015-09-21,167.17,175.47,163.92,172.40,2929110
GOOGL,2015-09-22,172.40,181.33,172.33,178.91,2891203
GOOGL,2015-09-23,178.91,179.61,175.77,177.92,1187102
GOOGL,2015-09-24,177.92,182.37,175.78,181.37,3709134
GOOGL,2015-09-25,181.37,183.05,181.26,182.81,1469064
GOOGL,2015-09-26,182.81,183.71,180.76,181.40,4777763
GOOGL,2015-09-27,181.40,188.70,178.50,186.06,4579429
GOOGL,2015-09-28,186.06,187.57,183.15,183.57,3327135
GOOGL,2015-09-29,183.57,192.38,183.07,191.35,3852149
GOOGL,2015-09-30,191.35,194.18,189.41,193.98,1707189
GOOGL,2015-10-01,193.98,201.01,191.10,197.20,3086778
GOOGL,2015-10-02,197.20,199.69,193.46,198.64,2787987
GOOGL,2015-10-03,198.64,200.51,195.40,199.21,2525287
GOOGL,2015-10-04,199.21,202.52,190.57,192.81,1451273
GOOGL,2015-10-05,192.81,195.49,187.59,189.19,1573319
GOOGL,2015-10-06,189.19,193.33,186.92,190.18,2387438
GOOGL,2015-10-07,190.18,198.41,186.61,196.01,4320504
GOOGL,2015-10-08,196.01,196.89,193.83,195.65,1075309
GOOGL,2015-10-09,195.65,202.18,191.99,199.13,4094698
GOOGL,2015-10-10,199.13,210.85,198.47,210.20,3247999
GOOGL,2015-10-11,210.20,211.81,204.41,205.79,2859267
GOOGL,2015-10-12,205.79,213.53,202.25,210.37,4341901
GOOGL,2015-10-13,210.37,210.43,205.74,209.05,2075315
GOOGL,2015-10-14,209.05,209.52,205.50,209.22,1252700
GOOGL,2015-10-15,209.22,215.64,206.17,214.78,1596844
GOOGL,2015-10-16,214.78,216.39,212.46,213.10,4508897
GOOGL,2015-10-17,213.10,213.70,207.81,210.78,1590101
GOOGL,2015-10-18,210.78,212.59,206.88,212.59,2927797
GOOGL,2015-10-19,212.59,216.57,199.54,201.76,1022187
GOOGL,2015-10-20,201.76,205.14,199.10,200.71,1909831
GOOGL,2015-10-21,200.71,203.80,199.50,202.56,4398241
GOOGL,2015-10-22,202.56,208.57,201.73,207.71,3230152
GOOGL,2015-10-23,207.71,207.88,199.13,202.25,3094742
GOOGL,2015-10-24,202.25,205.97,198.50,200.05,2494978
GOOGL,2015-10-25,200.05,204.70,198.85,203.93,1531675
GOOGL,2015-10-26,203.93,209.97,202.22,206.58,2717833
GOOGL,2015-10-27,206.58,210.29,202.37,204.08,4416726
GOOGL,2015-10-28,204.08,211.02,201.32,207.43,1939400
GOOGL,2015-10-29,207.43,207.91,201.59,204.18,4003411
GOOGL,2015-10-30,204.18,207.63,199.31,200.45,3173519
GOOGL,2015-10-31,200.45,205.60,200.45,205.37,3095622
GOOGL,2015-11-01,205.37,206.95,201.32,205.11,2782906
GOOGL,2015-11-02,205.11,216.12,201.94,215.34,3937710
GOOGL,2015-11-03,215.34,226.45,212.59,223.35,1585364
GOOGL,2015-11-04,223.35,225.14,217.60,220.56,2974581
GOOGL,2015-11-05,220.56,222.99,215.12,218.77,4516039
GOOGL,2015-11-06,218.77,221.14,214.17,217.72,2524134
GOOGL,2015-11-07,217.72,221.63,213.92,214.97,2411836
GOOGL,2015-11-08,214.97,215.75,209.80,212.54,3626487
GOOGL,2015-11-09,212.54,220.29,211.45,218.50,3721691
GOOGL,2015-11-10,218.50,221.70,213.06,216.00,3296413
GOOGL,2015-11-11,216.00,219.60,212.28,218.81,4360184
GOOGL,2015-11-12,218.81,221.04,215.70,218.33,4630908
GOOGL,2015-11-13,218.33,230.69,216.63,226.61,3064127
GOOGL,2015-11-14,226.61,234.52,222.82,232.55,1469742
GOOGL,2015-11-15,232.55,236.07,228.82,234.61,3214474
GOOGL,2015-11-16,234.61,242.50,233.55,239.21,2705360
GOOGL,2015-11-17,239.21,242.12,235.48,239.08,4297168
GOOGL,2015-11-18,239.08,246.04,237.74,243.12,2278137
GOOGL,2015-11-19,243.12,256.39,241.06,253.92,1196255
GOOGL,2015-11-20,253.92,255.73,249.41,252.02,1269526
GOOGL,2015-11-21,252.02,262.20,250.57,257.21,3945829
GOOGL,2015-11-22,257.21,264.87,255.75,262.50,1106971
GOOGL,2015-11-23,262.50,267.22,259.80,261.23,3210742
GOOGL,2015-11-24,261.23,265.73,257.79,261.20,4359192
GOOGL,2015-11-25,261.20,265.84,257.93,261.66,1446221
GOOGL,2015-11-26,261.66,266.23,260.46,262.78,3470692
GOOGL,2015-11-27,262.78,264.85,257.77,262.60,4901054
GOOGL,2015-11-28,262.60,272.11,258.65,267.01,4392404
GOOGL,2015-11-29,267.01,268.44,263.31,267.38,4668002
GOOGL,2015-11-30,267.38,270.01,257.65,259.30,1483348
GOOGL,2015-12-01,259.30,262.44,248.96,250.09,2311639
GOOGL,2015-12-02,250.09,251.15,248.15,250.01,3376075
GOOGL,2015-12-03,250.01,263.51,249.04,263.05,1660803
GOOGL,2015-12-04,263.05,268.90,257.84,266.70,1146839
GOOGL,2015-12-05,266.70,268.99,261.44,268.42,2437800
GOOGL,2015-12-06,268.42,271.78,267.71,270.86,4113241
GOOGL,2015-12-07,270.86,281.50,270.34,276.27,4897282
GOOGL,2015-12-08,276.27,277.60,271.02,271.63,1731064
GOOGL,2015-12-09,271.63,278.18,266.54,276.85,1985706
GOOGL,2015-12-10,276.85,281.83,272.12,276.65,3849492
GOOGL,2015-12-11,276.65,277.12,267.53,270.53,4169610
GOOGL,2015-12-12,270.53,277.36,265.38,272.60,2334436
GOOGL,2015-12-13,272.60,276.75,272.56,273.50,1790652
GOOGL,2015-12-14,273.50,284.99,272.00,280.20,4187655
GOOGL,2015-12-15,280.20,283.49,279.00,279.07,1799254
GOOGL,2015-12-16,279.07,286.39,273.72,282.56,3696303
GOOGL,2015-12-17,282.56,299.27,278.84,298.45,1831204
GOOGL,2015-12-18,298.45,305.62,297.17,300.64,4709665
GOOGL,2015-12-19,300.64,302.01,294.90,294.93,3270475
GOOGL,2015-12-20,294.93,300.52,289.55,297.57,3578608
GOOGL,2015-12-21,297.57,302.40,292.26,300.46,1084400
GOOGL,2015-12-22,300.46,315.17,298.38,309.22,4259548
GOOGL,2015-12-23,309.22,309.70,303.22,307.86,3734214
GOOGL,2015-12-24,307.86,310.19,291.76,295.62,1309962
GOOGL,2015-12-25,295.62,301.35,278.75,283.22,3431965
GOOGL,2015-12-26,283.22,293.97,278.09,288.97,1007299
GOOGL,2015-12-27,288.97,290.87,284.65,289.88,3507276
GOOGL,2015-12-28,289.88,294.46,285.36,290.35,2548312
GOOGL,2015-12-29,290.35,295.74,286.92,291.47,3795072
GOOGL,2015-12-30,291.47,301.19,288.89,296.57,1355638
GOOGL,2015-12-31,296.57,303.00,295.12,298.21,3799688
GOOGL,2016-01-01,298.21,299.51,295.97,299.22,4409920
GOOGL,2016-01-02,299.22,311.51,299.21,307.26,4583143
GOOGL,2016-01-03,307.26,311.91,300.56,305.89,4428607
GOOGL,2016-01-04,305.89,314.33,300.07,308.79,4926583
GOOGL,2016-01-05,308.79,312.10,300.62,300.64,1506897
GOOGL,2016-01-06,300.64,305.51,300.31,302.45,4813057
GOOGL,2016-01-07,302.45,308.42,286.09,291.39,2583249
GOOGL,2016-01-08,291.39,295.20,276.70,282.02,2846208
GOOGL,2016-01-09,282.02,289.13,278.17,283.56,1362716
GOOGL,2016-01-10,283.56,293.40,278.95,289.76,1350969
GOOGL,2016-01-11,289.76,290.88,282.62,285.84,3667086
GOOGL,2016-01-12,285.84,289.17,284.08,285.10,4845685
GOOGL,2016-01-13,285.10,290.72,282.69,285.28,1866165
GOOGL,2016-01-14,285.28,289.71,281.41,287.33,4981515
GOOGL,2016-01-15,287.33,289.50,287.10,287.17,4084144
GOOGL,2016-01-16,287.17,299.02,284.00,296.21,4540651
GOOGL,2016-01-17,296.21,296.53,292.18,294.94,4044784
GOOGL,2016-01-18,294.94,313.02,291.53,308.47,1970844
GOOGL,2016-01-19,308.47,311.59,304.49,310.52,4672947
GOOGL,2016-01-20,310.52,320.32,304.99,320.19,1398445
GOOGL,2016-01-21,320.19,325.04,313.79,319.14,2838758
GOOGL,2016-01-22,319.14,324.59,317.12,322.73,3171543
GOOGL,2016-01-23,322.73,333.25,322.14,330.04,2275047
GOOGL,2016-01-24,330.04,333.24,324.72,325.52,2605410
GOOGL,2016-01-25,325.52,330.24,319.96,323.52,1444817
GOOGL,2016-01-26,323.52,326.71,314.99,315.44,1488087
GOOGL,2016-01-27,315.44,328.86,311.76,323.72,4869335
GOOGL,2016-01-28,323.72,325.51,309.37,314.33,4586486
GOOGL,2016-01-29,314.33,316.94,305.90,309.43,4395084
GOOGL,2016-01-30,309.43,320.59,308.34,315.65,1960256
GOOGL,2016-01-31,315.65,320.84,309.51,313.46,1762847
GOOGL,2016-02-01,313.46,318.08,302.52,304.64,2066969
GOOGL,2016-02-02,304.64,311.55,302.83,308.57,3462481
GOOGL,2016-02-03,308.57,314.64,292.72,295.14,4306858
GOOGL,2016-02-04,295.14,297.04,292.29,295.22,3395405
GOOGL,2016-02-05,295.22,309.73,293.71,304.88,4419910
GOOGL,2016-02-06,304.88,311.06,298.98,308.55,4488262
GOOGL,2016-02-07,308.55,322.13,303.71,320.49,2742756
GOOGL,2016-02-08,320.49,330.01,319.89,325.77,1705638
GOOGL,2016-02-09,325.77,338.19,322.43,336.99,3505148
GOOGL,2016-02-10,336.99,338.77,330.42,333.55,4510274
GOOGL,2016-02-11,333.55,336.07,331.09,331.93,4621093
GOOGL,2016-02-12,331.93,344.45,331.61,338.30,4575956
GOOGL,2016-02-13,338.30,347.43,337.75,344.97,3616812
GOOGL,2016-02-14,344.97,349.86,339.40,341.79,4807400
GOOGL,2016-02-15,341.79,348.39,340.55,342.58,3365891
GOOGL,2016-02-16,342.58,343.29,342.13,342.14,3146843
GOOGL,2016-02-17,342.14,354.09,341.17,352.89,4257712
GOOGL,2016-02-18,352.89,367.19,352.00,360.68,2049194
GOOGL,2016-02-19,360.68,366.47,358.77,363.49,4411692
GOOGL,2016-02-20,363.49,377.01,363.24,373.02,3030196
GOOGL,2016-02-21,373.02,375.56,364.84,372.26,4880002
GOOGL,2016-02-22,372.26,376.17,366.14,374.19,1586307
GOOGL,2016-02-23,374.19,377.83,368.61,370.15,3185535
GOOGL,2016-02-24,370.15,373.00,363.36,370.26,3707739
GOOGL,2016-02-25,370.26,376.23,361.61,367.44,2435284
GOOGL,2016-02-26,367.44,368.93,363.83,368.38,3960617
GOOGL,2016-02-27,368.38,369.18,357.10,362.64,1573480
GOOGL,2016-02-28,362.64,373.79,358.36,370.59,2973935
GOOGL,2016-02-29,370.59,372.07,358.80,364.97,3922052
GOOGL,2016-03-01,364.97,366.23,361.39,362.89,3747983
GOOGL,2016-03-02,362.89,367.15,357.43,357.49,3820959
GOOGL,2016-03-03,357.49,366.32,353.54,360.16,4083206
GOOGL,2016-03-04,360.16,369.66,358.34,362.99,1442678
GOOGL,2016-03-05,362.99,373.46,361.23,373.10,4690715
GOOGL,2016-03-06,373.10,375.65,372.04,374.42,4662975
GOOGL,2016-03-07,374.42,378.50,357.17,362.21,4198681
GOOGL,2016-03-08,362.21,370.12,360.81,368.41,2719895
GOOGL,2016-03-09,368.41,374.54,360.17,363.92,2517939
GOOGL,2016-03-10,363.92,374.08,359.26,371.19,1519037
GOOGL,2016-03-11,371.19,382.25,367.18,378.93,1767871
GOOGL,2016-03-12,378.93,393.78,375.79,386.25,1060075
GOOGL,2016-03-13,386.25,396.02,384.80,391.07,3667735
GOOGL,2016-03-14,391.07,404.58,388.51,397.12,3474451
GOOGL,2016-03-15,397.12,401.82,389.98,398.18,4553479
GOOGL,2016-03-16,398.18,405.70,392.22,398.04,1829780
GOOGL,2016-03-17,398.04,399.57,386.12,393.36,1225087
GOOGL,2016-03-18,393.36,399.90,390.96,395.00,4676645
GOOGL,2016-03-19,395.00,406.55,393.16,400.23,2500761
GOOGL,2016-03-20,400.23,402.72,390.49,396.48,1417249
GOOGL,2016-03-21,396.48,400.47,378.50,379.04,4888042
GOOGL,2016-03-22,379.04,384.02,371.92,374.92,3201452
GOOGL,2016-03-23,374.92,380.09,356.04,362.61,1710363
GOOGL,2016-03-24,362.61,363.83,351.30,356.95,3918701
GOOGL,2016-03-25,356.95,367.58,353.27,360.57,4986031
GOOGL,2016-03-26,360.57,365.47,351.48,356.25,3964601
GOOGL,2016-03-27,356.25,361.68,352.65,353.25,1524789
GOOGL,2016-03-28,353.25,369.36,350.50,362.85,2287870
GOOGL,2016-03-29,362.85,371.56,359.14,366.28,3426303
GOOGL,2016-03-30,366.28,372.08,352.83,359.44,4949224
GOOGL,2016-03-31,359.44,359.72,346.07,352.93,2234352
GOOGL,2016-04-01,352.93,358.34,347.63,354.40,2780284
GOOGL,2016-04-02,354.40,354.86,342.83,347.20,4897075
GOOGL,2016-04-03,347.20,347.76,327.78,334.16,4835583
GOOGL,2016-04-04,334.16,352.03,331.48,345.76,4111621
GOOGL,2016-04-05,345.76,349.22,338.32,340.22,2148920
GOOGL,2016-04-06,340.22,355.50,336.76,350.74,2512829
GOOGL,2016-04-07,350.74,356.71,343.11,344.99,4864714
GOOGL,2016-04-08,344.99,351.76,338.70,346.24,3451829
GOOGL,2016-04-09,346.24,351.26,340.34,347.13,2596848
GOOGL,2016-04-10,347.13,348.08,334.71,337.86,3397855
GOOGL,2016-04-11,337.86,339.76,333.04,333.78,4822949
GOOGL,2016-04-12,333.78,333.81,324.52,327.90,2106105
GOOGL,2016-04-13,327.90,331.55,323.80,325.35,4974734
GOOGL,2016-04-14,325.35,325.39,318.01,321.08,3992824
GOOGL,2016-04-15,321.08,327.41,316.63,324.77,3593397
GOOGL,2016-04-16,324.77,344.46,319.10,339.47,2845860
GOOGL,2016-04-17,339.47,342.98,339.02,341.29,2925121
GOOGL,2016-04-18,341.29,348.10,335.59,339.09,3027729
GOOGL,2016-04-19,339.09,353.37,332.81,347.75,1091625
GOOGL,2016-04-20,347.75,354.15,344.20,345.26,4716536
GOOGL,2016-04-21,345.26,348.63,339.71,341.17,3668192
GOOGL,2016-04-22,341.17,346.24,331.65,335.97,3596248
GOOGL,2016-04-23,335.97,337.78,330.73,332.03,2577154
GOOGL,2016-04-24,332.03,337.56,329.22,330.38,4505413
GOOGL,2016-04-25,330.38,330.75,318.18,321.97,1853277
GOOGL,2016-04-26,321.97,327.41,319.18,322.09,2217606
GOOGL,2016-04-27,322.09,328.89,321.12,323.02,4292084
GOOGL,2016-04-28,323.02,327.25,311.69,314.17,4393245
GOOGL,2016-04-29,314.17,328.16,309.07,324.26,1913057
GOOGL,2016-04-30,324.26,331.59,318.63,327.05,1143329
GOOGL,2016-05-01,327.05,328.32,322.13,326.02,2285386
GOOGL,2016-05-02,326.02,334.28,324.78,331.56,3740013
GOOGL,2016-05-03,331.56,335.49,324.38,329.93,1987558
GOOGL,2016-05-04,329.93,331.12,322.79,328.07,1420147
GOOGL,2016-05-05,328.07,333.92,323.80,330.47,1890023
GOOGL,2016-05-06,330.47,333.46,320.44,326.05,3099157
GOOGL,2016-05-07,326.05,329.48,321.03,326.13,2364801
GOOGL,2016-05-08,326.13,331.63,309.80,314.23,1209044
GOOGL,2016-05-09,314.23,325.86,308.04,321.48,1991388
GOOGL,2016-05-10,321.48,322.11,307.86,310.30,4350810
GOOGL,2016-05-11,310.30,318.76,310.22,313.85,3186768
GOOGL,2016-05-12,313.85,316.48,305.67,305.98,3451060
GOOGL,2016-05-13,305.98,309.86,305.51,309.01,4144113
GOOGL,2016-05-14,309.01,325.65,306.78,320.20,4960028
GOOGL,2016-05-15,320.20,325.97,314.83,316.05,1663029
GOOGL,2016-05-16,316.05,319.39,315.21,318.26,2506703
GOOGL,2016-05-17,318.26,336.07,313.58,331.84,3242509
GOOGL,2016-05-18,331.84,338.61,327.23,335.00,4513902
GOOGL,2016-05-19,335.00,338.65,324.59,326.88,2189521
GOOGL,2016-05-20,326.88,336.10,320.75,330.96,2934524
GOOGL,2016-05-21,330.96,335.47,325.72,328.34,1621051
GOOGL,2016-05-22,328.34,333.66,310.21,310.78,4131818
GOOGL,2016-05-23,310.78,316.47,310.69,315.69,4797751
GOOGL,2016-05-24,315.69,327.17,315.57,324.83,3806283
GOOGL,2016-05-25,324.83,328.15,319.06,327.41,2367083
GOOGL,2016-05-26,327.41,327.94,322.85,325.41,2562962
GOOGL,2016-05-27,325.41,329.57,311.72,316.32,1866668
GOOGL,2016-05-28,316.32,317.00,312.76,314.76,3757646
GOOGL,2016-05-29,314.76,325.46,314.00,319.91,2227052
GOOGL,2016-05-30,319.91,324.60,312.90,316.52,3646659
GOOGL,2016-05-31,316.52,321.94,314.42,318.45,2600736
GOOGL,2016-06-01,318.45,322.02,314.75,315.66,4510309
GOOGL,2016-06-02,315.66,320.48,300.73,302.48,1975673
GOOGL,2016-06-03,302.48,309.46,299.45,307.41,2839418
GOOGL,2016-06-04,307.41,309.54,306.49,307.30,3792971
GOOGL,2016-06-05,307.30,322.23,306.51,316.25,3638201
GOOGL,2016-06-06,316.25,317.71,308.06,310.72,3225904
GOOGL,2016-06-07,310.72,320.34,308.58,319.93,4823725
GOOGL,2016-06-08,319.93,323.12,311.67,316.50,1933840
GOOGL,2016-06-09,316.50,325.82,311.44,323.39,1486662
GOOGL,2016-06-10,323.39,328.05,316.14,320.94,4935562
GOOGL,2016-06-11,320.94,325.50,315.71,321.52,2206148
GOOGL,2016-06-12,321.52,325.51,315.92,319.55,4891335
GOOGL,2016-06-13,319.55,327.50,313.86,324.47,2864096
GOOGL,2016-06-14,324.47,332.70,320.82,328.83,3134477
GOOGL,2016-06-15,328.83,344.40,328.65,338.19,1246004
GOOGL,2016-06-16,338.19,341.58,332.15,337.64,4934932
GOOGL,2016-06-17,337.64,349.76,334.74,346.41,1472768
GOOGL,2016-06-18,346.41,355.15,342.54,352.31,1242396
GOOGL,2016-06-19,352.31,355.73,346.07,350.63,4637209
GOOGL,2016-06-20,350.63,362.00,348.92,355.48,1642878
GOOGL,2016-06-21,355.48,359.45,348.51,351.72,3216285
GOOGL,2016-06-22,351.72,353.12,346.92,349.06,3817526
GOOGL,2016-06-23,349.06,361.56,344.20,357.49,1612130
GOOGL,2016-06-24,357.49,359.10,355.95,357.29,1892402
GOOGL,2016-06-25,357.29,364.24,355.90,359.24,2727104
GOOGL,2016-06-26,359.24,367.17,358.48,366.25,3132440
GOOGL,2016-06-27,366.25,369.81,364.88,369.40,2608208
GOOGL,2016-06-28,369.40,370.73,366.33,367.09,2274795
GOOGL,2016-06-29,367.09,374.82,363.34,370.92,1557182
GOOGL,2016-06-30,370.92,375.19,363.18,369.59,4032298
GOOGL,2016-07-01,369.59,377.02,362.63,371.79,4158788
GOOGL,2016-07-02,371.79,373.37,370.41,370.96,4780217
GOOGL,2016-07-03,370.96,373.23,365.31,367.20,4780479
GOOGL,2016-07-04,367.20,369.25,361.53,362.77,3205326
GOOGL,2016-07-05,362.77,369.06,353.46,355.66,2132278
GOOGL,2016-07-06,355.66,366.37,350.40,359.82,4350823
GOOGL,2016-07-07,359.82,363.08,347.33,349.86,4906095
GOOGL,2016-07-08,349.86,356.95,348.08,352.35,3089869
GOOGL,2016-07-09,352.35,368.32,350.52,365.15,2664736
GOOGL,2016-07-10,365.15,377.34,362.73,370.26,1145781
GOOGL,2016-07-11,370.26,374.11,353.19,354.99,2166049
GOOGL,2016-07-12,354.99,356.71,345.92,346.10,1257634
GOOGL,2016-07-13,346.10,348.29,336.56,339.59,3219495
GOOGL,2016-07-14,339.59,344.20,330.18,333.05,1982171
GOOGL,2016-07-15,333.05,338.26,318.65,324.55,1249351
GOOGL,2016-07-16,324.55,334.06,322.72,331.95,2864980
GOOGL,2016-07-17,331.95,338.54,315.66,321.54,2869000
GOOGL,2016-07-18,321.54,323.41,318.14,321.35,4541210
GOOGL,2016-07-19,321.35,322.82,315.15,316.85,2436402
GOOGL,2016-07-20,316.85,325.18,315.69,322.26,4510960
GOOGL,2016-07-21,322.26,331.24,321.19,327.32,3509634
GOOGL,2016-07-22,327.32,329.49,314.76,316.34,4487187
GOOGL,2016-07-23,316.34,329.08,310.45,328.19,4584760
GOOGL,2016-07-24,328.19,346.55,321.89,342.09,2163823
GOOGL,2016-07-25,342.09,344.81,329.28,330.57,2166760
GOOGL,2016-07-26,330.57,338.31,324.29,333.87,4842326
GOOGL,2016-07-27,333.87,347.42,333.50,346.47,1576487
GOOGL,2016-07-28,346.47,357.05,340.25,352.84,3526525
GOOGL,2016-07-29,352.84,363.79,346.72,357.89,4224648
GOOGL,2016-07-30,357.89,370.96,355.83,368.74,2574543
GOOGL,2016-07-31,368.74,371.20,357.88,363.90,2081833
GOOGL,2016-08-01,363.90,372.74,360.90,368.41,2977616
GOOGL,2016-08-02,368.41,370.10,351.50,353.13,3203882
GOOGL,2016-08-03,353.13,359.73,352.62,355.49,4997406
GOOGL,2016-08-04,355.49,362.36,343.22,347.77,3996115
GOOGL,2016-08-05,347.77,348.68,334.68,340.13,4846607
GOOGL,2016-08-06,340.13,342.52,331.74,332.71,2502965
GOOGL,2016-08-07,332.71,339.14,326.78,334.67,1391736
GOOGL,2016-08-08,334.67,350.15,332.64,347.37,4888075
GOOGL,2016-08-09,347.37,351.72,342.43,348.05,1792835
GOOGL,2016-08-10,348.05,357.00,342.53,356.72,4473780
GOOGL,2016-08-11,356.72,363.58,354.17,360.02,1885579
GOOGL,2016-08-12,360.02,362.49,353.44,359.00,4090993
GOOGL,2016-08-13,359.00,360.82,348.88,351.22,3253247
GOOGL,2016-08-14,351.22,356.80,349.05,353.06,2216597
GOOGL,2016-08-15,353.06,357.73,336.98,343.47,3690149
GOOGL,2016-08-16,343.47,344.82,326.52,330.82,1865487
GOOGL,2016-08-17,330.82,336.02,325.50,330.87,3229886
GOOGL,2016-08-18,330.87,343.08,325.04,338.77,1014089
GOOGL,2016-08-19,338.77,348.21,332.65,342.62,2455528
GOOGL,2016-08-20,342.62,347.83,328.78,334.60,1026173
GOOGL,2016-08-21,334.60,338.63,329.63,335.43,3853385
GOOGL,2016-08-22,335.43,338.01,319.90,323.76,2228052
GOOGL,2016-08-23,323.76,325.40,319.00,320.02,4877294
GOOGL,2016-08-24,320.02,320.96,308.60,314.83,3111240
GOOGL,2016-08-25,314.83,318.99,308.69,310.75,3510025
GOOGL,2016-08-26,310.75,318.08,310.11,317.11,4227466
GOOGL,2016-08-27,317.11,323.73,315.39,319.53,4205181
GOOGL,2016-08-28,319.53,324.10,313.21,323.99,4764554
GOOGL,2016-08-29,323.99,326.36,316.87,321.43,1155060
GOOGL,2016-08-30,321.43,323.60,308.68,314.87,2371476
GOOGL,2016-08-31,314.87,321.03,314.59,320.26,4726049
GOOGL,2016-09-01,320.26,326.55,314.02,319.24,4623327
GOOGL,2016-09-02,319.24,323.49,315.11,320.43,2819801
GOOGL,2016-09-03,320.43,324.16,305.08,310.47,3201795
GOOGL,2016-09-04,310.47,316.15,299.27,302.15,4580044
GOOGL,2016-09-05,302.15,303.66,292.09,296.97,4267553
GOOGL,2016-09-06,296.97,312.01,294.34,309.85,1960111
GOOGL,2016-09-07,309.85,312.07,301.55,302.42,1248104
GOOGL,2016-09-08,302.42,303.48,293.17,298.18,4002649
GOOGL,2016-09-09,298.18,300.04,296.50,299.93,1122854
